CITATIONS,TECTONIC SETTING,LOCATION,LOCATION COMMENT,LATITUDE MIN,LATITUDE MAX,LONGITUDE MIN,LONGITUDE MAX,LAND OR SEA,ELEVATION MIN,ELEVATION MAX,SAMPLE NAME,ROCK NAME,MIN. AGE (YRS.),MAX. AGE (YRS.),GEOL.,AGE,ERUPTION DAY,ERUPTION MONTH,ERUPTION YEAR,ROCK TEXTURE,ROCK TYPE,DRILL DEPTH MIN,DRILL DEPTHAX,ALTERATION,MINERAL,MATERIAL,SIO2(WT%),TIO2(WT%),B2O3(WT%),AL2O3(WT%),CR2O3(WT%),FE2O3(WT%),FEO(WT%),FEOT(WT%),CAO(WT%),MGO(WT%),MNO(WT%),NIO(WT%),K2O(WT%),NA2O(WT%),P2O5(WT%),H2O(WT%),H2OP(WT%),H2OM(WT%),H2OT(WT%),CO2(WT%),CO1(WT%),F(WT%),CL(WT%),CL2(WT%),OH(WT%),CH4(WT%),SO2(WT%),SO3(WT%),SO4(WT%),S(WT%),LOI(WT%),VOLATILES(WT%),O(WT%),OTHERS(WT%),HE(CCM/G),HE(CCMSTP/G),HE3(CCMSTP/G),HE3(AT/G),HE4(CCM/G),HE4(CCMSTP/G),HE4(AT/G),HE4(MOLE/G),HE4(NCC/G),HE(NCC/G),LI(PPM),BE(PPM),B(PPM),C(PPM),CO2(PPM),F(PPM),NA(PPM),MG(PPM),AL(PPM),P(PPM),S(PPM),CL(PPM),K(PPM),CA(PPM),SC(PPM),TI(PPM),V(PPM),CR(PPM),MN(PPM),FE(PPM),CO(PPM),NI(PPM),CU(PPM),ZN(PPM),GA(PPM),GE(PPM),AS(PPM),SE(PPM),BR(PPM),RB(PPM),SR(PPM),Y(PPM),ZR(PPM),NB(PPM),MO(PPM),RU(PPM),RH(PPM),PD(PPM),AG(PPM),CD(PPM),IN(PPM),SN(PPM),SB(PPM),TE(PPM),I(PPM),CS(PPM),BA(PPM),LA(PPM),CE(PPM),PR(PPM),ND(PPM),SM(PPM),EU(PPM),GD(PPM),TB(PPM),DY(PPM),HO(PPM),ER(PPM),TM(PPM),YB(PPM),LU(PPM),HF(PPM),TA(PPM),W(PPM),RE(PPM),OS(PPM),IR(PPM),PT(PPM),AU(PPM),HG(PPM),TL(PPM),PB(PPM),BI(PPM),TH(PPM),U(PPM),ND143_ND144,ND143_ND144_INI,EPSILON_ND,SR87_SR86,SR87_SR86_INI,PB206_PB204,PB206_PB204_INI,PB207_PB204,PB207_PB204_INI,PB208_PB204,PB208_PB204_INI,OS184_OS188,OS186_OS188,OS187_OS186,OS187_OS188,RE187_OS186,RE187_OS188,HF176_HF177,HE3_HE4,HE3_HE4(R/R(A)),HE4_HE3,HE4_HE3(R/R(A)),K40_AR40,AR40_K40,UNIQUE_ID
[11135],CONVERGENT MARGIN,ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / PACIFIC OCEAN,"S OF TUPIZA, ROAD TUPIZA-VILLAZON",-21.518,-21.518,-65.692,-65.692,SUBAERIAL,,,s 02-58 [11135],BASALT [11135],20000000 [11135],20000000 [11135],,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [11135] ,48.42869325,1.840643913,,17.3561282,,10.9398723,,,9.005636322,7.331378299,0.226700776,,1.35188536,3.119735446,,,,,,,,,,,,,,,,,2.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199,199,,,44,43,119,159,21,,,,,32.4617,415.4324,27.0861,161,41,,,,,,,,,,,,7.7825,539.3706,33.6674,67.7967,7.8012,30.8458,6.0799,2.0344,6.0798,0.9129,5.2668,1.0461,2.9864,0.3894,2.6258,0.3797,5.151,,,,,,,,,,25.3199,,4.7003,1.1185,0.512666,,,0.7050659,,18.4916,,15.6277,,38.6068,,,,,,,,,,,,,,,327517
[11135],CONVERGENT MARGIN,ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / MENDOZA / PACIFIC OCEAN,LA PENA COMPLEX,-32.7,-32.7,-69,-69,SUBAERIAL,,,s 03-2A [11135],PYROXENITE [11135],20000000 [11135],20000000 [11135],,,,,,,PLUTONIC ROCK,,,,,WHOLE_ROCK [11135] ,35.31990823,2.314555187,,6.20953352,,22.45220495,,,19.43410655,10.56334438,0.236553658,,0.968646444,0,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,586,0,,,61,0,432,92,20,,,,,36.7598,577.7076,26.5064,98,0,,,,,,,,,,,,1.0176,380.8789,30.3786,75.2153,10.973,52.6511,12.235,3.7458,11.7374,1.3668,6.5047,1.0437,2.4554,0.2677,1.5664,0.2165,5.6736,,,,,,,,,,6.0263,,1.5945,0.3787,0.512827,,,0.7036819,,18.8053,,15.5863,,38.7268,,,,,,,,,,,,,,,327558
[11135],CONVERGENT MARGIN,ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / MENDOZA / PACIFIC OCEAN,LA PENA COMPLEX,-32.7,-32.7,-69,-69,SUBAERIAL,,,s 03-3 [11135],PYROXENITE [11135],20000000 [11135],20000000 [11135],,,,,,,PLUTONIC ROCK,,,,,WHOLE_ROCK [11135] ,42.09,1.66,,12.1,,14.03,,,12.98,5.12,0.234,,4.03,1.59,,,,,,,,,,,,,,,,,1.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420,0,,,62,0,123,101,18,,,,,89.3587767,1700,29.14819572,172,14,,,,,,,,,,,,3.117149314,807.2679108,42.77089879,92.91416331,12.52314161,54.71807032,12.1720391,3.635592722,10.72915258,1.355530335,6.864347965,1.164732379,2.829845672,0.362271336,2.099714056,0.307089426,5.523671798,,,,,,,,,,8.040169736,,4.767500784,1.517046557,0.512782,,,0.7040034,,18.91275,,15.625737,,38.8548,,,,,,,,,,,,,,,327559
[11135],CONVERGENT MARGIN,ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / MENDOZA / PACIFIC OCEAN,LA PENA COMPLEX,-32.7,-32.7,-69,-69,SUBAERIAL,,,s 03-4 [11135],PYROXENITE [11135],20000000 [11135],20000000 [11135],,,,,,,PLUTONIC ROCK,,,,,WHOLE_ROCK [11135] ,41.29075617,1.781968515,,16.5468505,,15.40639065,,,15.03981427,5.519011058,0.318717797,,0.773883469,2.138362218,,,,,,,,,,,,,,,,,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304,22,,,66,0,103,148,19,,,,,10.8659,2120,35.9736,85,7,,,,,,,,,,,,1.1191,460.8751,45.0398,105.2156,14.1998,63.6159,13.9734,4.5371,12.5526,1.6037,8.3098,1.4273,3.632,0.433,2.6368,0.3957,5.4639,,,,,,,,,,11.495,,2.04,0.3768,0.512778,,,0.7039307,,18.7398,,15.5752,,38.6341,,,,,,,,,,,,,,,327560
[11135],CONVERGENT MARGIN,ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / MENDOZA / PACIFIC OCEAN,LA PENA COMPLEX,-32.7,-32.7,-69,-69,SUBAERIAL,,,s 03-5 [11135],PYROXENITE [11135],20000000 [11135],20000000 [11135],,,,,,,PLUTONIC ROCK,,,,,WHOLE_ROCK [11135] ,38.41,1.91,,13.09,,16.55,,,15.59,6.27,0.331,,1.13,1.7,,,,,,,,,,,,,,,,,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420,21,,,66,0,192,134,19,,,,,18.92990047,1980,42.21411912,165,8,,,,,,,,,,,,0.56306169,367.3855516,61.85564746,139.5907828,19.05154472,83.97598564,18.01750001,5.504338015,15.65946564,1.972615508,9.827140107,1.68768708,4.104242936,0.520072238,3.012701465,0.444297524,5.663357081,,,,,,,,,,1.917125865,,3.230314428,0.881127531,0.512794,,,0.7037598,,19.050024,,15.635767,,39.126884,,,,,,,,,,,,,,,327561
[11135],CONVERGENT MARGIN,ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / MENDOZA / PACIFIC OCEAN,LA PENA COMPLEX,-32.7,-32.7,-69,-69,SUBAERIAL,,,s 03-10 [11135],PYROXENITE [11135],20000000 [11135],20000000 [11135],,,,,,,PLUTONIC ROCK,,,,,WHOLE_ROCK [11135] ,36.61464586,2.502695994,,7.833641931,,22.10714794,,,20.33694834,7.670864956,0.335727511,,0.21364478,0.53919873,,,,,,,,,,,,,,,,,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,734,27,,,74,0,490,112,18,,,,,7.3453,786.4781,42.2953,194,8,,,,,,,,,,,,0.5268,225.7887,59.5813,136.7579,18.807,81.0167,18.1251,5.4661,16.8902,2.0381,10.2373,1.6319,4.0222,0.4836,2.785,0.4065,5.8674,,,,,,,,,,3.2525,,4.5428,0.749,0.512808,,,0.7038758,,18.8541,,15.5922,,38.8429,,,,,,,,,,,,,,,327562
[11135],CONVERGENT MARGIN,ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / MENDOZA / PACIFIC OCEAN,LA PENA COMPLEX,-32.7,-32.7,-69,-69,SUBAERIAL,,,s 03-6 [11135],MALIGNITE [11135],20000000 [11135],20000000 [11135],,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [11135] ,50.56849973,1.108495297,,19.71010209,,7.675010293,,,7.928380647,1.340751454,0.316712942,,7.316068959,3.747769813,,,,,,,,,,,,,,,,,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236,26,,,58,0,96,131,19,,,,,193.7569,2610,38.8205,207,21,,,,,,,,,,,,7.1671,1056.144,71.3321,146.9519,18.3115,74.3484,14.761,4.5439,12.6051,1.6658,8.4134,1.4721,3.8115,0.4969,3.163,0.4666,6.9396,,,,,,,,,,19.0617,,8.895,3.3847,0.512777,,,0.7038512,,18.9503,,15.598,,38.9146,,,,,,,,,,,,,,,327563
[11135],CONVERGENT MARGIN,ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / MENDOZA / PACIFIC OCEAN,LA PENA COMPLEX,-32.7,-32.7,-69,-69,SUBAERIAL,,,s 03-7 [11135],MALIGNITE [11135],20000000 [11135],20000000 [11135],,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [11135] ,49.49534971,1.407598949,,16.83905409,,10.59348542,,,9.550819535,2.909037828,0.261709138,,5.244609417,3.107144347,,,,,,,,,,,,,,,,,1.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301,21,,,56,0,107,114,20,,,,,117.3559,2090,34.7778,159,16,,,,,,,,,,,,2.3978,1035.1057,52.0752,118.4276,15.7309,64.7421,13.7432,4.2335,11.6125,1.5121,7.944,1.3521,3.6241,0.4804,2.935,0.4022,6.903,,,,,,,,,,8.996,,5.125,1.7799,0.512729,,,0.7039577,,18.716,,15.5592,,38.5628,,,,,,,,,,,,,,,327564
[11135],CONVERGENT MARGIN,ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / MENDOZA / PACIFIC OCEAN,LA PENA COMPLEX,-32.7,-32.7,-69,-69,SUBAERIAL,,,s 03-9 [11135],SYENITE [11135],20000000 [11135],20000000 [11135],,,,,,,PLUTONIC ROCK,,,,,WHOLE_ROCK [11135] ,55.56532806,0.941609842,,18.37691297,,7.367320965,,,6.591268897,1.810788158,0.172800927,,3.963039227,4.873606987,,,,,,,,,,,,,,,,,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,28,,,58,0,41,57,20,,,,,76.0634,1810,30.499,180,13,,,,,,,,,,,,1.8894,1266.7511,44.1639,96.359,12.4525,52.1136,10.5569,3.1773,9.1381,1.1821,6.5421,1.1918,3.159,0.3979,2.5568,0.3611,4.8955,,,,,,,,,,5.1293,,5.2372,1.5773,0.51267,,,0.7046109,,18.547,,15.5586,,38.4182,,,,,,,,,,,,,,,327565
[11135],CONVERGENT MARGIN,ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / MENDOZA / PACIFIC OCEAN,LA PENA COMPLEX,-32.7,-32.7,-69,-69,SUBAERIAL,,,s 03-12 [11135],SYENITE [11135],20000000 [11135],20000000 [11135],,,,,,,PLUTONIC ROCK,,,,,WHOLE_ROCK [11135] ,58.91576593,0.554033995,,19.86159604,,4.296376827,,,4.77723652,0.72128954,0.1839811,,4.954945537,5.613514248,,,,,,,,,,,,,,,,,1.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,0,,,47,0,0,103,21,,,,,118.9302,1540,23.8855,278,12,,,,,,,,,,,,4.5863,985.3236,50.9776,97.1292,11.3611,41.2083,7.6815,2.3331,6.3842,0.8742,4.8115,0.8746,2.5312,0.3388,2.1876,0.3281,5.7315,,,,,,,,,,18.1957,,7.2426,2.3607,0.512614,,,0.7045208,,18.5983,,15.5614,,38.4633,,,,,,,,,,,,,,,327566
[11135],CONVERGENT MARGIN,ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / PACIFIC OCEAN,POTRERILLOS,-32.833,-32.833,-65.833,-65.833,SUBAERIAL,,,s 03-13B [11135],TRACHYBASALT [11135],80000000 [11135],80000000 [11135],,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [11135] ,48.41477925,2.927209359,,11.80360321,,10.0872898,,,9.002748207,9.571342831,0.130566173,,2.685030167,4.043339546,,,,,,,,,,,,,,,,,2.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,264,,,116,207,32,93,18,,,,,45.48371533,1950,24.57086812,259,89,,,,,,,,,,,,2.149824382,944.4429065,71.49967163,150.3779274,18.84267276,76.74158539,13.82809068,4.145761506,10.41848006,1.282902378,6.11668091,0.970453154,2.202149793,0.258017401,1.438459995,0.199351602,7.384991752,,,,,,,,,,7.382743978,,7.796376482,2.176092431,0.512402,,,0.7041452,,18.505938,,15.549509,,38.123888,,,,,,,,,,,,,,,327567
[11135],CONVERGENT MARGIN,ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / PACIFIC OCEAN,POTRERILLOS,-32.833,-32.833,-65.833,-65.833,SUBAERIAL,,,s 03-13A [11135],TRACHYBASALT [11135],80000000 [11135],80000000 [11135],,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [11135] ,48.49348704,2.881934329,,11.79824379,,10.01914353,,,8.947521745,9.457322402,0.12692996,,2.777893379,4.172042116,,,,,,,,,,,,,,,,,2.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,278,,,66,209,33,107,14,,,,,57.9329,1900,24.7279,262,91,,,,,,,,,,,,2.1203,992.2365,71.3447,150.557,18.8878,74.9897,13.4788,4.0901,10.8007,1.2483,6.2881,0.9514,2.2662,0.2618,1.5252,0.2071,7.2337,,,,,,,,,,7.8222,,7.9758,2.4087,0.512374,,,0.7041356,,18.5055,,15.5117,,38.0006,,,,,,,,,,,,,,,327568
[11135],CONVERGENT MARGIN,ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / PACIFIC OCEAN,POTRERILLOS,-32.833,-32.833,-65.833,-65.833,SUBAERIAL,,,s 03-15 [11135],TRACHYBASALT [11135],80000000 [11135],80000000 [11135],,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [11135] ,48.18186658,2.928179737,,11.86178992,,10.14747378,,,9.146568706,9.668317095,0.128839908,,2.278656232,4.291114305,,,,,,,,,,,,,,,,,3.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,279,,,73,211,45,101,17,,,,,41.4998,1910,24.7238,261,91,,,,,,,,,,,,1.9829,949.8254,72.2792,149.9679,19.0142,77.4763,14.0054,4.1008,11.0912,1.2668,6.1031,0.9611,2.2559,0.2565,1.5533,0.2068,8.8082,,,,,,,,,,11.1648,,7.6195,2.3943,0.512375,,,0.7041244,,18.4748,,15.512,,37.998,,,,,,,,,,,,,,,327569
[11135],CONVERGENT MARGIN,ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / PACIFIC OCEAN,POTRERILLOS,-32.833,-32.833,-65.833,-65.833,SUBAERIAL,,,s 03-16 [11135],TRACHYBASALT [11135],80000000 [11135],80000000 [11135],,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [11135] ,48.34824318,2.897074273,,11.85359694,,10.04955801,,,8.998970637,9.540182314,0.128405123,,2.610550444,4.24479747,,,,,,,,,,,,,,,,,2.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,270,,,56,204,44,101,18,,,,,35.0201,1760,23.1002,260,92,,,,,,,,,,,,1.6029,835.7094,68.6904,143.9765,18.2919,74.8659,13.4979,4.0415,10.1973,1.2104,5.9657,0.9395,2.2369,0.256,1.4746,0.1908,7.2796,,,,,,,,,,7.3923,,6.4655,2.4327,0.512376,,,0.7041899,,18.4916,,15.5147,,38.0133,,,,,,,,,,,,,,,327570
[11167],CONVERGENT MARGIN,ANDEAN ARC / CENTRAL ANDEAN VOLCANIC ZONE / BOLIVIA / PACIFIC OCEAN,HILL DIRECTLY AT CHIGUANA,-21.1,-21.1,-67.9,-67.9,SUBAERIAL,,,s 1/1 [11167],"LATITE, ANDESITIC [11167]",,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [11167] ,53.02,0.98,,15.39,,2.59,6.23,,6.81,8.4,0.16,,1.75,2.94,0.27,,0.68,0.18,,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,61,30,129,,,,,,30,466,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328550
[11167],CONVERGENT MARGIN,ANDEAN ARC / CENTRAL ANDEAN VOLCANIC ZONE / BOLIVIA / PACIFIC OCEAN,"ROAD CHIGUANA - ALOTA, N OF CANAPA VOLCANO COMPLEX",-21.33,-21.33,-68.05,-68.05,SUBAERIAL,3850,3850,s 1/2 [11167],"LATITE, QUARTZ-HORNBLENDE [11167]",,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [11167] ,60.86,0.95,,16.17,,2.39,2.99,,4.67,2.87,0.08,,3.43,3.53,0.23,,1.38,0.3,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,17,7,4613,,,,,,69,297,,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328551
[11167],CONVERGENT MARGIN,ANDEAN ARC / CENTRAL ANDEAN VOLCANIC ZONE / BOLIVIA / PACIFIC OCEAN,CERRO DE LIPEZ NEAR SAN ANTONIO,-21.87,-21.87,-66.8,-66.8,SUBAERIAL,5100,5100,s 1/3 [11167],"RHYOLITE, ALKALINE [11167]",,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [11167] ,65.5,0.64,,15.3,,2.22,1.7,,1.92,1.49,0.09,,7.66,1.61,0.21,,0.95,0.3,,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,13,10,1193,,,,,,339,121,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328552
[11167],CONVERGENT MARGIN,ANDEAN ARC / CENTRAL ANDEAN VOLCANIC ZONE / BOLIVIA / SONIQUERA / PACIFIC OCEAN,,-21.97,-21.97,-67.32,-67.32,SUBAERIAL,,,s 1/4 [11167],"LATITE, ANDESITIC [11167]",,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [11167] ,55.39,1.14,,16.16,,2.99,4.47,,7.06,6.46,0.14,,2.37,2.32,0.29,,1.07,0.22,,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,104,33,83,,,,,,62,293,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328553
[11167],CONVERGENT MARGIN,ANDEAN ARC / CENTRAL ANDEAN VOLCANIC ZONE / BOLIVIA / UTURUNCU / PACIFIC OCEAN,,-22.25,-22.25,-67.23,-67.23,SUBAERIAL,4800,4800,s 1/5 [11167],RHYODACITE [11167],,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [11167] ,65.21,0.98,,16.01,,2.16,2.03,,3.65,1.56,0.07,,4.29,2.33,0.28,,1.34,0.17,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,5,6,142,,,,,,129,237,,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328554
[11167],CONVERGENT MARGIN,ANDEAN ARC / CENTRAL ANDEAN VOLCANIC ZONE / BOLIVIA / UTURUNCU / PACIFIC OCEAN,,-22.22,-22.22,-67.25,-67.25,SUBAERIAL,4450,4450,s 1/6 [11167],"DACITE, HORNBLENDE [11167]",,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [11167] ,62.57,1.03,,16.37,,1.32,3.86,,4.87,2.5,0.08,,3.61,2.28,0.26,,1.15,0.14,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,4,4,137,,,,,,105,255,,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328555
[11167],CONVERGENT MARGIN,ANDEAN ARC / CENTRAL ANDEAN VOLCANIC ZONE / BOLIVIA / PACIFIC OCEAN,NORTHERN PART OF LAGUNA COLORADA,-22.15,-22.15,-67.8,-67.8,SUBAERIAL,4400,4400,s 1/7 [11167],RHYODACITE [11167],,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [11167] ,63.02,0.92,,16.66,,2.22,3.12,,5.09,2.27,0.07,,3.24,2.79,0.17,,0.3,0.24,,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,6,8,108,,,,,,114,184,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328556
[11167],CONVERGENT MARGIN,ANDEAN ARC / CENTRAL ANDEAN VOLCANIC ZONE / BOLIVIA / PACIFIC OCEAN,"SOUTHERN PART OF SALAR DE CHALLVIRI, CERRO AGUAS CALIENTES",-22.57,-22.57,-67.62,-67.62,SUBAERIAL,4600,4600,s 1/8 [11167],"DACITE, HORNBLENDE [11167]",,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [11167] ,63.82,0.76,,16.42,,1.67,3.08,,4.94,2.38,0.09,,2.84,3.24,0.17,,0.44,0.14,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,8,4,131,,,,,,93,258,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328557
[11167],CONVERGENT MARGIN,ANDEAN ARC / CENTRAL ANDEAN VOLCANIC ZONE / BOLIVIA / ALTIPLANO-PUNA VOLCANIC COMPLEX / PACIFIC OCEAN,"CHILLAHUITA, HOJA LAGUNA COLORADA",-22.22,-22.22,-67.88,-67.88,SUBAERIAL,,,s 1/9 [11167],DACITE [11167],,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [11167] ,62.98,0.73,,16.3,,2.17,2.67,,4.61,2.45,0.09,,3.03,3.24,0.18,,1.25,0.08,,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,7128,,,,,,135,432,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328558
[11167],CONVERGENT MARGIN,ANDEAN ARC / CENTRAL ANDEAN VOLCANIC ZONE / BOLIVIA / PACIFIC OCEAN,"CERRO PABELLON, HOJA LAGUNA COLORADA",-22.3,-22.3,-67.7,-67.7,SUBAERIAL,,,s 1/10 [11167],DACITE [11167],,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [11167] ,63.25,0.69,,16.71,,2.5,2.87,,5.05,2.05,0.08,,2.98,2.95,0.17,,0.29,0.18,,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,8,68,42,,,,,,135,109,,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328559
[11167],CONVERGENT MARGIN,ANDEAN ARC / CENTRAL ANDEAN VOLCANIC ZONE / BOLIVIA / PACIFIC OCEAN,"QUEBRADA HONDO, HOJA LAGUNA COLORADA",-22.02,-22.02,-67.55,-67.55,SUBAERIAL,,,s 1/11 [11167],RHYODACITE [11167],,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [11167] ,65.41,0.85,,15.16,,4.29,0.84,,3.45,1.8,0.06,,3.89,2.15,0.19,,0.82,0.72,,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,84,,,,,,206,339,,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328560
[11167],CONVERGENT MARGIN,ANDEAN ARC / CENTRAL ANDEAN VOLCANIC ZONE / BOLIVIA / SAN ANTONIO / PACIFIC OCEAN,HOJA QUETENA,-22.17,-22.17,-67.22,-67.22,SUBAERIAL,,,s 1/12 [11167],RHYODACITE [11167],,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [11167] ,67.76,0.48,,15.51,,1.73,1.8,,2.23,0.91,0.04,,3.71,3.16,0.17,,0.93,1.03,,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,14,27,46,,,,,,294,200,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328561
[11167],CONVERGENT MARGIN,ANDEAN ARC / CENTRAL ANDEAN VOLCANIC ZONE / BOLIVIA / SAN ANTONIO / PACIFIC OCEAN,HOJA QUETENA,-22.15,-22.15,-67.23,-67.23,SUBAERIAL,,,s 1/13 [11167],RHYODACITE [11167],,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [11167] ,68.01,0.43,,15.43,,1.84,1.79,,2.32,0.96,0.05,,4.34,3.13,0.18,,0.73,0.7,,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,15,35,40,,,,,,261,218,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328562
[11167],CONVERGENT MARGIN,ANDEAN ARC / CENTRAL ANDEAN VOLCANIC ZONE / BOLIVIA / PACIFIC OCEAN,"POTRERO, HOJA QUETENA",-22.03,-22.03,-67.03,-67.03,SUBAERIAL,,,s 1/14 [11167],RHYODACITE [11167],,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [11167] ,67.31,0.5,,16.13,,2.16,1.26,,2.27,1.24,0.05,,4.07,3.1,0.18,,1.49,0.23,,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,14,24,73,,,,,,278,239,,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328563
